"longtitude","latitude","median_house_value","median_income"
"-117.23","32.73","269700","27273"
"-118.42","34.19","269700","22589"
"-117.14","34.01","269600","72972"
"-117.26","33.04","269600","66319"
"-122.1","37.97","269600","56931"
"-118.01","33.88","269600","33690"
"-117.97","33.91","269500","60076"
"-117.87","34.15","269500","54224"
"-120.79","37.82","269500","32667"
"-122.23","37.8","269500","31603"
"-122.24","38.01","269400","57862"
"-121.98","37.27","269400","52528"
"-121.87","37.27","269400","50292"
"-117.96","33.78","269300","48750"
"-122.21","38.28","269300","44861.00000000001"
"-118.09","34.17","269300","43083"
"-122.44","37.73","269200","41932"
"-122.58","38.43","269200","39375"
"-118.4","34.17","269200","22652"
"-121.87","37.38","269100","55429.00000000001"
"-121.96","37.27","269100","52533"
"-118.35","33.99","269100","50514"
"-121.98","37.28","269100","33922"
"-118.32","33.88","269000","64781.00000000001"
"-117.81","33.67","269000","63766.99999999999"
"-118.24","34.13","269000","56921"
"-118.36","33.99","268900","46406"
"-122.51","37.76","268900","28448.000000000004"
"-119.91","34.4","268800","60992"
"-122.07","37.89","268800","55636"
"-121.89","37.29","268800","42614"
"-118.27","34.09","268800","39674"
"-123.02","38.36","268800","38589"
"-122.53","37.97","268800","35588"
"-118.47","34.04","268800","35335"
"-117.92","33.64","268800","31305"
"-117.99","33.66","268800","30625"
"-120.98","37.71","268800","24211"
"-117.09","32.98","268800","23182"
"-122.27","37.87","268800","17778"
"-118.26","34.14","268800","15417"
"-122.48","37.68","268700","55647"
"-121.99","37.55","268600","48403"
"-118.38","34.02","268600","39615"
"-117.68","33.51","268500","62661"
"-117.07","33.03","268500","50900"
"-122.44","37.72","268500","39565"
"-118.29","33.73","268500","33616"
"-122.24","37.81","268500","32727"
"-118.33","34.05","268500","20706.000000000004"
"-121.86","37.4","268400","61504"
"-122.44","37.67","268400","44250"
"-118.18","33.83","268400","41301"
"-118.13","34.05","268400","39531"
"-117.91","33.64","268400","39306"
"-119.89","34.44","268300","55184"
"-117.9","34.06","268300","53663.99999999999"
"-118.3","33.8","268300","53106"
"-122.89","38.42","268300","51512"
"-117.07","32.78","268300","47143"
"-120.66","35.1","268300","21042"
"-117.78","33.9","268200","65437"
"-119.18","34.28","268200","56885"
"-121.95","37.25","268200","55127"
"-118.17","33.82","268200","41354"
"-118.12","34.08","268200","31583"
"-118","33.88","268100","47083.00000000001"
"-122.5","37.74","268100","43611.00000000001"
"-118.1","33.86","268100","43397"
"-118.1","34.17","268100","32813"
"-122.01","37.94","268000","60704"
"-118.23","34.21","268000","35174"
"-122.77","38.29","268000","32442.000000000004"
"-121.92","36.61","268000","31359"
"-117.28","33.1","267900","65338"
"-118.35","34.16","267900","56360"
"-117.38","33.89","267900","51624"
"-117.95","33.94","267900","44500"
"-121.86","37.4","267800","58721"
"-118.02","33.72","267800","44452.99999999999"
"-118.3","33.72","267800","33397"
"-122.32","37.94","267700","62712"
"-117.92","33.94","267700","55830"
"-122.23","37.48","267700","33015"
"-117.05","33.29","267600","70177"
"-118.48","34.24","267600","66537"
"-117.9","33.92","267600","59177"
"-117.83","33.82","267600","57817"
"-120.56","35.13","267600","44033"
"-122.4","38.41","267600","25684.999999999996"
"-122.89","38.38","267500","57664"
"-120.56","35.48","267500","50946.99999999999"
"-118.43","34.18","267500","39099"
"-121.97","37.31","267500","36401"
"-118.47","33.99","267500","34071"
"-121.95","37.3","267500","33958"
"-121.98","37.95","267400","67371"
"-121.88","37.27","267400","58178"
"-117.02","32.68","267400","57192"
"-118.1","33.76","267400","56051"
"-118.62","34.19","267400","55101.00000000001"
"-121.28","38.73","267400","54189.99999999999"
"-117.19","32.86","267400","52112.99999999999"
"-122.06","37.4","267400","43351"
"-122.27","37.53","267400","35000"
"-118.36","33.88","267400","32049"
"-119.17","34.26","267300","61885"
"-118.12","33.96","267300","48522.99999999999"
"-122.31","37.57","267300","41875"
"-121.34","38.58","267200","78031"
"-117.87","34.08","267200","56015"
"-121.91","37.26","267200","51461"
"-122.44","37.72","267200","43125"
"-122.63","38.22","267100","55650.00000000001"
"-117.91","33.91","267100","49766"
"-122.52","37.9","267100","44239"
"-118.33","33.87","267100","42614"
"-122.02","37.94","267100","41250"
"-121.86","37.41","267000","73861"
"-117.83","33.99","267000","62734"
"-122.45","37.7","267000","51788"
"-122.19","37.48","267000","42708.00000000001"
"-117.2","32.86","267000","39356"
"-118.25","34.22","267000","38068"
"-119.71","34.42","267000","31563"
"-121.86","37.41","266900","61256.00000000001"
"-117.01","32.67","266900","55510"
"-122.43","37.71","266900","45000"
"-122.07","37.89","266800","43864"
"-120.83","35.36","266800","27266"
"-117.88","33.83","266700","68407"
"-118.11","34.05","266700","59941.00000000001"
"-122.94","38.57","266700","51005"
"-118.56","34.19","266700","48125"
"-122.09","37.41","266700","42463"
"-122.46","37.69","266700","40833.00000000001"
"-118.41","33.96","266700","39792"
"-122.64","38.01","266700","37321"
"-117.23","32.79","266700","36250"
"-122.24","37.76","266700","30718"
"-118.35","34.09","266700","30349"
"-117.37","33.18","266700","26979.000000000004"
"-122.42","37.76","266700","25701"
"-118.29","34.11","266700","23788.999999999996"
"-117.28","32.75","266700","22328"
"-118.34","34.01","266700","16187"
"-117.03","32.67","266600","53505"
"-118.34","33.87","266600","36988"
"-122.05","37.93","266500","40473"
"-122.43","37.71","266500","40234"
"-117.77","33.84","266400","67274"
"-122.04","36.97","266400","51806"
"-122.09","37.71","266400","51498"
"-117.87","33.7","266400","49153"
"-122.49","37.67","266400","46771"
"-122.11","37.4","266400","41875"
"-118.38","34.03","266400","39537"
"-117.89","33.71","266300","62452"
"-118.76","34.28","266300","58578"
"-120.9","35.33","266300","35880"
"-118.15","33.77","266300","27212"
"-117.9","34.06","266200","56406"
"-116.95","32.76","266200","49528"
"-122.85","38.46","266200","47105"
"-122.45","37.73","266200","32448"
"-117.9","33.67","266100","61601"
"-118.05","33.73","266100","50698.99999999999"
"-121.97","37.34","266100","36682"
"-117.67","33.6","266000","67921"
"-121.95","37.74","266000","62631"
"-117.78","33.86","266000","61504"
"-122.08","37.96","266000","60859"
"-118.13","33.96","266000","44732"
"-118.43","34.17","266000","26979.000000000004"
"-117.68","33.6","265900","68154"
"-121.98","37.95","265900","67821"
"-117.79","33.68","265900","57858"
"-118.06","34.1","265900","48594"
"-121.47","36.92","265900","46477.00000000001"
"-118.28","34.07","265900","22552"
"-121.8","37.23","265800","59225"
"-122.04","36.95","265800","39667"
"-118.12","34.02","265800","30529"
"-121.87","37.26","265700","56223"
"-121.35","38.59","265700","53243"
"-122.07","37.94","265700","44750"
"-118.04","34.17","265700","40385"
"-117.82","33.76","265600","62944.00000000001"
"-122.63","38.5","265600","57819"
"-118.3","33.75","265600","56611"
"-118.05","33.86","265600","54089"
"-122.44","37.66","265600","47638.99999999999"
"-118.33","33.87","265600","39167"
"-122.24","37.49","265600","38684"
"-121.9","37.44","265500","50820.99999999999"
"-118.01","34.15","265500","39125"
"-117.88","33.89","265500","36946"
"-118.29","34.1","265500","35172"
"-118.41","34","265500","27153"
"-117.06","33.03","265400","70913"
"-122.29","37.76","265400","51702"
"-118.46","34.16","265400","34698"
"-121.85","37.41","265300","66842"
"-122.19","37.48","265300","41776"
"-122.01","36.98","265300","40416.99999999999"
"-121.97","37.29","265300","33370"
"-117.88","33.96","265200","55469"
"-122.62","38.54","265200","45167"
"-117.89","33.66","265200","41372"
"-118.39","34.17","265200","31929"
"-118.55","34.41","265100","58602"
"-117.97","33.67","265100","56765"
"-122.38","37.6","265100","33632"
"-117.95","33.68","265000","50287"
"-122.14","37.42","265000","41500"
"-121.91","37.3","265000","36250"
"-118.13","33.94","265000","35481"
"-118.35","33.91","265000","35234"
"-122.44","37.72","265000","34605"
"-122.41","37.76","265000","32964"
"-122.42","37.76","265000","16500"
"-122.08","37.92","264900","61950"
"-118.01","33.74","264900","60609"
"-118.32","34.62","264900","48409.00000000001"
"-121.98","37.29","264900","32287"
"-121.86","37.42","264800","66227"
"-117.98","33.67","264700","58252"
"-121.95","37.26","264700","55121"
"-121.58","37.01","264700","51519.00000000001"
"-122.09","37.4","264700","51407.99999999999"
"-122.14","37.73","264700","50000"
"-117.05","33.26","264700","37644"
"-119.72","34.42","264700","35905"
"-118.12","33.94","264700","27317"
"-117.98","33.71","264600","56825"
"-118.89","34.22","264600","55401.99999999999"
"-118.86","34.2","264600","41250"
"-121.95","37.31","264600","36292"
"-121.11","35.52","264600","32400.000000000004"
"-121.87","37.42","264500","64419.00000000001"
"-121.89","37.25","264500","52887.00000000001"
"-121.96","37.36","264500","42836.99999999999"
"-118.35","33.91","264500","38700"
"-118.75","34.27","264400","58096"
"-121.92","37.48","264400","53813.00000000001"
"-117.86","34.01","264400","51762"
"-121.21","38.75","264400","43962"
"-117.84","33.89","264300","67837"
"-122.48","37.69","264300","34492"
"-121.94","36.98","264300","30905"
"-118.29","34.11","264300","30461"
"-121.77","37.67","264200","57907"
"-117.93","33.68","264200","50690"
"-122.45","37.73","264200","50634"
"-121.94","37.26","264200","46758"
"-117","32.67","264100","66143"
"-117.08","33.04","264100","65300"
"-121.95","37.39","264100","54227.99999999999"
"-117.95","33.94","264100","50782"
"-122.44","37.71","264100","50201"
"-118.8","34.27","264100","46985"
"-118.08","34.12","264100","36827"
"-117.14","33.12","264000","49005"
"-117.09","32.83","264000","48419"
"-122.43","37.73","264000","40000"
"-118.54","34.24","264000","30977"
"-117.85","34.09","263900","64667"
"-122.09","37.7","263900","60050"
"-121.8","37.34","263900","58068"
"-122.49","37.63","263900","51550"
"-118.24","34.22","263900","34531"
"-122.42","37.74","263900","29911"
"-119.75","34.45","263800","55073"
"-117.93","33.69","263800","50100"
"-118.42","33.99","263800","45521"
"-122.04","36.95","263800","44567"
"-117.23","32.74","263800","41806"
"-122.51","37.96","263800","36863"
"-122.05","36.97","263800","36797"
"-121.96","36.97","263800","30777"
"-118.26","34.23","263700","75582"
"-117.76","33.87","263700","64265"
"-117.12","32.95","263700","49880.00000000001"
"-121.86","37.41","263600","65004"
"-117.11","32.97","263600","60862"
"-121.9","37.27","263600","54609"
"-118.28","34.24","263600","44500"
"-118.16","34.11","263600","37235"
"-117.15","32.74","263600","22578"
"-122.2","37.48","263500","34427"
"-118.47","34","263500","22879.999999999996"
"-118.05","33.99","263400","51929.99999999999"
"-118.64","34.18","263400","51641"
"-122.19","37.8","263400","40114"
"-121.89","37.26","263300","58479"
"-122.07","37.89","263300","56558"
"-122.45","37.66","263300","53446"
"-117.22","33.36","263300","46050.00000000001"
"-122.29","37.91","263200","51691"
"-122.43","37.73","263200","46786"
"-121.95","37.32","263200","46304"
"-118.15","33.95","263200","40000"
"-121.06","38.51","263100","68869"
"-122.01","36.99","263100","49808"
"-121.66","37.93","263100","47426.00000000001"
"-118.37","34.15","263100","31373.000000000004"
"-118.16","34.15","263000","73715"
"-118.06","33.81","263000","54216"
"-121.91","37.68","262900","61769.99999999999"
"-121.99","37.34","262900","39625"
"-118.34","34.2","262900","30431"
"-121.88","37.31","262800","45795"
"-118.62","34.17","262800","30404"
"-121.78","37.24","262700","60062"
"-117.88","33.84","262700","39286"
"-122.19","37.71","262500","55461"
"-122.49","37.59","262500","51282"
"-122.25","37.82","262500","50917"
"-122.06","37.38","262500","48625"
"-118.51","34.2","262500","42344"
"-117.37","34.07","262500","41250"
"-118.06","34.09","262500","40625"
"-117.06","33.09","262500","40484"
"-121.95","37.28","262500","40208.00000000001"
"-122.93","38.38","262500","39336"
"-122.07","37.4","262500","37359"
"-121.55","37.37","262500","36964"
"-118.37","34.16","262500","36375"
"-117.99","33.67","262500","35859"
"-117.87","33.71","262500","35326"
"-122.42","37.75","262500","33816"
"-121.94","37.3","262500","32727"
"-120.69","35.25","262500","27940"
"-118.37","33.95","262500","22296.999999999996"
"-119.06","34.62","262500","22222"
"-122.41","37.76","262500","19944"
"-118.29","34.09","262500","18056"
"-122.03","36.97","262500","16923"
"-118.3","34.1","262500","16112"
"-117.17","32.72","262500","15909"
"-121.79","37.34","262400","49318"
"-121.86","37.25","262400","42885"
"-121.98","36.99","262400","35943"
"-118.49","34.24","262300","60965"
"-117.85","33.89","262300","59639"
"-122.45","38.27","262300","42237"
"-118.41","34.18","262200","30118.999999999996"
"-117.7","33.55","262100","71736"
"-118.54","34.38","262100","68299"
"-118.62","34.26","262100","63249.00000000001"
"-117.86","34.02","262100","59715.99999999999"
"-117.98","34.01","262100","57057"
"-117.32","33.15","262100","54904"
"-118.21","34.56","262100","47097"
"-122.54","37.62","262100","44286"
"-117.21","32.75","262100","28043"
"-117.69","33.64","262000","69741"
"-122.46","37.65","262000","48096"
"-117.99","34.16","262000","42407"
"-122.29","37.91","262000","40536"
"-117.97","33.74","262000","35990"
"-122.44","37.73","261900","50224"
"-118.27","34.25","261900","44485"
"-122.31","37.93","261900","35089"
"-117.73","34.12","261800","62089"
"-118.16","34.16","261800","60700"
"-117.9","33.65","261800","52549"
"-122.67","38.24","261800","50544"
"-122.45","37.72","261800","43036"
"-118.4","34.19","261800","36007"
"-121.99","37.36","261800","32048"
"-118.11","34.17","261600","49900"
"-118.11","33.96","261600","43882"
"-120.65","35.41","261600","41875"
"-122.45","37.71","261600","38583"
"-118.29","34.09","261600","19063"
"-117.06","33.02","261500","58966"
"-122.04","37.08","261500","48000"
"-122.86","38.1","261500","43125"
"-118.13","34.17","261500","36094"
"-117.16","32.74","261500","31921"
"-119.88","34.44","261400","55954"
"-122.29","37.89","261400","51696"
"-122.08","37.61","261400","50406.00000000001"
"-122.44","37.73","261400","38304"
"-121.96","37.36","261400","35199"
"-118.25","34.23","261300","50862"
"-118.11","33.95","261300","48036"
"-118.35","33.87","261300","45833.00000000001"
"-118.45","34.17","261300","43333.00000000001"
"-122.28","37.88","261300","42614"
"-122.09","37.39","261300","37250"
"-118.49","34.26","261300","35497"
"-117.81","33.73","261300","21719"
"-121.95","36.98","261200","31546"
"-121.99","38.26","261100","60842"
"-117.1","33","261100","59094"
"-121.87","37.42","261100","56965"
"-121.91","37.26","261100","54675"
"-121.77","37.24","261100","47470"
"-122.25","37.84","261100","36912"
"-121.98","37.35","261100","35491"
"-117.93","33.69","261000","64441"
"-118.03","33.72","261000","51630"
"-120.4","34.95","261000","50206"
"-122.02","37.4","261000","43500"
"-122.47","38.34","261000","43472"
"-119.72","34.42","261000","40125"
"-119.73","34.43","261000","23030"
"-117.18","32.95","260900","63237"
"-117.97","33.68","260900","57301"
"-122.46","37.66","260900","53398"
"-121.94","38.41","260900","45000"
"-122.01","36.97","260900","25417"
"-117.59","33.66","260800","60721.99999999999"
"-122.51","37.76","260800","32792"
"-118.36","33.88","260800","26500"
"-121.8","37.27","260700","62230"
"-117.21","32.86","260700","53693"
"-121.62","37.09","260700","39306"
"-118.31","33.88","260700","24219"
"-117.08","32.83","260600","64335.00000000001"
"-117.9","33.71","260500","61966"
"-121.8","37.26","260500","59053.00000000001"
"-117.78","34.13","260500","58819"
"-117.85","33.9","260500","55918"
"-118.24","34.13","260500","40272"
"-118.3","33.74","260500","29386"
"-121.99","37.96","260400","76166"
"-118.07","34.14","260400","33750"
"-121.94","37.73","260300","61265"
"-122.49","37.67","260300","52848"
"-117.89","33.68","260300","50853"
"-121.57","37","260300","45714"
"-121.9","36.6","260300","30625"
"-122.41","37.76","260300","28135"
"-119.23","34.44","260300","24777"
"-122.83","38.39","260300","24620.000000000004"
"-117.05","33.02","260100","63517"
"-121.93","37.25","260100","60358"
"-118.09","34.15","260100","43452"
"-118.06","34.1","260100","36995"
"-119.72","34.42","260100","26983"
"-122.44","37.72","260000","37143"
